id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
41900267,Rental unit in Florence · ★4.64 · 2 bedrooms · 2 beds · 1 bath,247220128,Flohome,,Centro Storico,43.77519,11.25169,Entire home/apt,227,2,14,2023-06-30,0.55,16,261,6,
41900324,Rental unit in Florence · ★4.43 · 2 bedrooms · 2 beds · 1 bath,247220128,Flohome,,Centro Storico,43.77514,11.25111,Entire home/apt,227,2,14,2023-06-28,0.46,16,276,8,
41900354,Rental unit in Florence · ★4.33 · 2 bedrooms · 2 beds · 1 bath,247220128,Flohome,,Centro Storico,43.77727,11.25085,Entire home/apt,227,2,3,2023-04-25,0.14,16,300,1,
41900370,Rental unit in Florence · ★4.38 · 2 bedrooms · 2 beds · 1 bath,247220128,Flohome,,Centro Storico,43.77577,11.25313,Entire home/apt,227,2,16,2022-11-01,0.55,16,297,3,
41900398,Rental unit in Florence · ★4.50 · 2 bedrooms · 2 beds · 1 bath,247220128,Flohome,,Centro Storico,43.77576,11.25308,Entire home/apt,227,2,10,2023-07-04,0.32,16,317,2,
41900436,Rental unit in Florence · ★4.89 · 2 bedrooms · 2 beds · 1 bath,247220128,Flohome,,Centro Storico,43.77722,11.25236,Entire home/apt,227,2,9,2023-07-23,0.36,16,300,2,
41900468,Rental unit in Florence · ★4.55 · 2 bedrooms · 2 beds · 1 bath,247220128,Flohome,,Centro Storico,43.77672,11.25086,Entire home/apt,227,2,11,2022-09-28,0.39,16,263,1,
41900529,Rental unit in Florence · ★4.36 · 1 bedroom · 1 bed · 1 bath,247220128,Flohome,,Centro Storico,43.77046,11.25729,Entire home/apt,214,2,11,2023-07-30,0.50,16,329,7,
41900571,Rental unit in Florence · ★4.13 · 2 bedrooms · 2 beds · 1 bath,247220128,Flohome,,Centro Storico,43.77424,11.24519,Entire home/apt,214,2,31,2023-08-13,1.03,16,332,5,
41900607,Rental unit in firenze · ★3.75 · 3 bedrooms · 3 beds · 1 bath,247220128,Flohome,,Centro Storico,43.76568,11.25032,Entire home/apt,243,2,4,2023-04-08,0.16,16,315,1,
41900765,Rental unit in Florence · ★4.44 · 2 bedrooms · 3 beds · 2 baths,247220128,Flohome,,Centro Storico,43.76761,11.25191,Entire home/apt,286,1,61,2023-08-15,2.32,16,333,24,
41900860,Rental unit in Florence · ★5.0 · 1 bedroom · 1 bed · 2 baths,247220128,Flohome,,Centro Storico,43.76894,11.24378,Entire home/apt,378,2,4,2022-10-03,0.14,16,303,1,
41944802,Rental unit in Florence · ★4.84 · 1 bedroom · 2 beds · 2 baths,326830359,Edoardo,,Centro Storico,43.773788,11.257405,Entire home/apt,180,2,235,2023-08-17,5.40,2,127,54,
41945567,Rental unit in Florence · ★5.0 · 1 bedroom · 1 bed · 1 bath,101630446,Mariasole & Filippo,,Campo di Marte,43.77054,11.27275,Entire home/apt,110,1,5,2023-04-19,0.33,1,326,2,
41948089,Rental unit in Florence · ★4.86 · 1 bedroom · 2 beds · 1.5 baths,124558952,Adriana,,Centro Storico,43.77059,11.26735,Entire home/apt,120,2,42,2023-09-10,2.35,1,22,21,
41960383,Serviced apartment in Florence · ★5.0 · 1 bedroom · 3 beds · 3 shared baths,206408041,Sorin,,Centro Storico,43.76993,11.26211,Private room,36,1,3,2020-02-29,0.07,3,0,0,
41975615,Rental unit in Florence · 1 bedroom · 3 beds · 2 baths,150978694,Arzum,,Centro Storico,43.76939,11.24139,Entire home/apt,80,1,0,,,1,0,0,
41981009,Condo in Florence · ★4.91 · Studio · 1 bed · 1 bath,2454058,A-A,,Centro Storico,43.77366,11.25562,Entire home/apt,160,2,111,2023-09-04,7.67,6,215,90,
41994627,Rental unit in Florence · ★4.78 · 1 bedroom · 2 beds · 1 bath,323884770,Jose,,Centro Storico,43.77589,11.25265,Entire home/apt,94,4,37,2023-06-30,1.52,1,322,19,
41996986,Home in Florence · 1 bedroom · 3 beds · 1.5 baths,332622693,Leonardo,,Gavinana Galluzzo,43.7524,11.26632,Entire home/apt,150,2,0,,,1,0,0,
42028307,Rental unit in FIrenze · 3 bedrooms · 3 beds · 1 bath,114253061,Lorenzo,,Centro Storico,43.76849,11.26343,Entire home/apt,100,1,0,,,39,0,0,
42028539,Rental unit in Florence · ★5.0 · 1 bedroom · 1 bed · 1 bath,128427899,Cristina,,Centro Storico,43.78742,11.23075,Entire home/apt,59,2,5,2023-08-09,0.34,3,187,4,3397776280
42031230,Bed and breakfast in Florence · 6 bedrooms · 6 beds · 6 baths,6286008,Niccolò,,Centro Storico,43.78332,11.24502,Private room,212,1,1,2023-04-07,0.19,1,58,1,
42036293,Condo in Florence · ★4.84 · 2 bedrooms · 3 beds · 1 bath,257025339,Aldo,,Campo di Marte,43.78472,11.28408,Entire home/apt,100,1,32,2023-06-25,1.84,1,67,9,
42040837,Rental unit in Florence · ★4.94 · 2 bedrooms · 4 beds · 1 bath,333153556,Alessandra Camilla,,Centro Storico,43.77017,11.26104,Entire home/apt,90,3,50,2023-08-28,1.18,1,4,26,
42046234,Condo in Florence · 1 bedroom · 1 bed · 1 shared bath,140571036,长安,,Centro Storico,43.7746,11.25639,Private room,24,1,1,2020-03-09,0.02,1,0,0,
42062891,Rental unit in Florence · 1 bedroom · 2 beds · 1 bath,333382761,Villa Lucrezia,,Centro Storico,43.78601,11.22744,Entire home/apt,60,1,1,2020-02-29,0.02,2,0,0,
42065871,Condo in Florence · ★4.83 · 2 bedrooms · 3 beds · 2 baths,333413288,Diana,,Centro Storico,43.764408111572266,11.262351989746094,Entire home/apt,297,3,29,2023-08-21,1.62,1,214,21,
42083321,Rental unit in Florence · ★4.87 · 2 bedrooms · 4 beds · 2 baths,333710678,Francesca,,Centro Storico,43.77905,11.25346,Entire home/apt,263,2,99,2023-09-11,2.29,1,321,50,
42083679,Rental unit in Florence · 2 bedrooms · 2 beds · 1.5 baths,29251982,Manuela,,Centro Storico,43.76891,11.26406,Entire home/apt,63,3,0,,,1,0,0,
42085204,Rental unit in Florence · 1 bedroom · 1 private bath,330167256,Alessandra,,Centro Storico,43.77544,11.25333,Private room,100,1,1,2020-03-05,0.02,2,0,0,
42104059,Bed and breakfast in Florence · 1 bedroom · 1 bed · 1 private bath,4406765,Luisa,,Centro Storico,43.77194,11.25911,Private room,215,1,1,2023-05-22,0.26,6,132,1,
42105392,Boutique hotel in Florence · ★4.22 · 1 bedroom · 1 bed · 1 private bath,264664298,Residenza D'Epoca Sant Egidio,,Centro Storico,43.77318,11.26098,Private room,207,1,18,2023-08-21,1.09,14,268,16,
42105600,Boutique hotel in Florence · ★4.68 · 1 bedroom · 2 beds · 1 private bath,264664298,Residenza D'Epoca Sant Egidio,,Centro Storico,43.77301,11.26051,Private room,220,1,37,2023-08-28,1.46,14,280,21,
42105789,Boutique hotel in Florence · ★4.44 · 1 bedroom · 3 beds · 1 private bath,264664298,Residenza D'Epoca Sant Egidio,,Centro Storico,43.77303,11.26049,Private room,242,1,63,2023-09-12,2.75,14,282,44,
42105950,Boutique hotel in Florence · ★4.30 · 1 bedroom · 2 beds · 1 private bath,264664298,Residenza D'Epoca Sant Egidio,,Centro Storico,43.7734,11.26023,Private room,216,1,66,2023-08-28,2.91,14,276,48,
42106053,Boutique hotel in Florence · ★4.50 · 2 bedrooms · 3 beds · 1 private bath,264664298,Residenza D'Epoca Sant Egidio,,Centro Storico,43.77309,11.26041,Private room,267,1,24,2023-08-19,0.64,14,278,15,
42114251,Rental unit in Florence · ★5.0 · 1 bedroom · 1 bed · 1 bath,25834228,Cristiana,,Centro Storico,43.76745,11.25287,Entire home/apt,240,3,113,2023-09-04,2.92,2,155,35,
42116171,Rental unit in Florence · 1 bedroom · 2 beds · 2 shared baths,36783565,Ermal & Aida,,Rifredi,43.79375,11.23679,Private room,18,5,0,,,4,0,0,
42127091,Rental unit in Florence · ★4.68 · 2 bedrooms · 2 beds · 1 bath,55534593,Benedetta,,Centro Storico,43.76917,11.26211,Entire home/apt,115,1,170,2023-08-27,4.66,1,107,53,
42136124,Serviced apartment in Florence · ★4.59 · 1 bedroom · 3 beds · 1 private bath,329426901,Mersy,,Centro Storico,43.77591,11.25348,Private room,120,1,59,2023-08-20,1.36,2,327,53,
42172595,Rental unit in Florence · 4 bedrooms · 4 beds · 2 baths,261219864,Yana,,Centro Storico,43.77437,11.24503,Entire home/apt,350,2,1,2020-02-23,0.02,3,42,0,
42178045,Rental unit in Florence · ★5.0 · 3 bedrooms · 5 beds · 2 baths,2852226,Paola,,Centro Storico,43.76468,11.26051,Entire home/apt,212,2,13,2023-08-17,0.48,7,35,9,
42191662,Place to stay in Florence · ★4.76 · 1 bedroom · 1 bed · 1 private bath,310487364,Eleonora,,Centro Storico,43.774467,11.24997,Private room,111,2,58,2023-09-11,2.39,4,155,46,
42192526,Rental unit in Florence · ★5.0 · 1 bedroom · 1 bed · 1 bath,21395777,Alessandro,,Centro Storico,43.76252,11.24088,Entire home/apt,70,3,3,2023-09-01,0.23,2,0,2,
42192704,Rental unit in Florence · ★4.78 · 1 bedroom · 1 bed · 1 bath,335017659,Francesco,,Rifredi,43.78554,11.24935,Entire home/apt,95,2,86,2023-08-30,2.36,1,309,39,048017LTN6071
42199827,Serviced apartment in Florence · ★4.57 · 1 bedroom · 2 beds · 1 bath,329426901,Mersy,,Centro Storico,43.7749,11.25129,Private room,81,1,61,2023-08-29,1.40,2,307,51,
42215739,Rental unit in Florence · ★4.09 · 1 bedroom · 1 bed · 1 bath,76374059,Simone,,Centro Storico,43.77432,11.23958,Entire home/apt,91,1,34,2023-07-21,0.89,9,81,13,
42217127,Rental unit in Florence · ★4.97 · 4 bedrooms · 6 beds · 2 baths,24517079,Andrea,,Isolotto Legnaia,43.77094,11.2387,Entire home/apt,180,3,32,2023-07-21,1.15,1,233,11,048017LTN4652
42217801,Rental unit in Florence · ★4.95 · 1 bedroom · 1 bed · 1 bath,10273072,Sveva,,Centro Storico,43.76979,11.24628,Entire home/apt,155,1,157,2023-09-13,4.20,2,199,66,CIR 048017LTN5864
42222985,Rental unit in Florence · ★5.0 · 1 bedroom · 1 bed · 1 bath,3362832,Chiara,,Centro Storico,43.77253,11.25297,Entire home/apt,115,90,4,2023-03-13,0.11,2,124,1,
42224351,Rental unit in Florence · ★4.74 · 2 bedrooms · 2 beds · 1 bath,5228552,Stefano,,Centro Storico,43.76621,11.25245,Entire home/apt,196,3,58,2023-08-23,1.34,11,333,37,
42226725,Rental unit in Florence · ★4.95 · 1 bedroom · 1 bed · 1 bath,335416206,Ranieri,,Rifredi,43.80622,11.23866,Entire home/apt,100,3,22,2023-08-12,0.97,1,150,13,
42227698,Rental unit in Florence · ★4.77 · 1 bedroom · 1 bath,335424508,Santa,,Centro Storico,43.76945,11.26079,Private room,120,2,99,2023-07-01,2.29,1,64,28,
42266192,Rental unit in Florence · ★5.0 · 1 bedroom · 1 bed · 1 bath,222967898,Alessandra,,Campo di Marte,43.77035,11.2734,Entire home/apt,75,2,3,2022-09-30,0.15,2,241,2,
42270322,Condo in Florence · ★4.56 · 1 bedroom · 2 beds · 2 baths,335855122,Susanna,,Centro Storico,43.77484,11.26387,Entire home/apt,170,2,73,2023-09-11,2.83,1,81,34,048017LTN2590
42272163,Rental unit in Florence · ★4.71 · 1 bedroom · 1 bed · 1 bath,27939337,Martina,,Centro Storico,43.76733,11.25364,Entire home/apt,212,3,127,2023-08-19,2.93,6,172,55,
42272876,Rental unit in Florence · ★4.77 · 1 bedroom · 2 beds · 1 bath,5022924,Patrizia,,Centro Storico,43.76963,11.25966,Entire home/apt,189,2,65,2023-09-01,1.50,4,211,46,
42288543,Rental unit in Florence · 1 bedroom · 1 bed · 2 baths,235241638,Pietrapiana,,Centro Storico,43.77124,11.26304,Entire home/apt,279,1,1,2021-07-02,0.04,18,334,0,
42290456,Rental unit in Florence · ★4.62 · 1 bedroom · 1 bed · 1.5 shared baths,82075094,Franco,,Centro Storico,43.78412,11.24013,Private room,88,2,13,2023-06-21,0.51,2,332,7,
42290888,Rental unit in Florence · ★4.44 · 2 bedrooms · 2 beds · 1.5 baths,23904874,Edoardo E Michela,,Centro Storico,43.7767,11.25123,Entire home/apt,173,1,41,2023-08-19,1.54,193,289,34,
42308367,Rental unit in Florence · ★4.81 · 3 bedrooms · 3 beds · 2 baths,3170412,Luca,,Centro Storico,43.77241,11.26044,Entire home/apt,360,2,129,2023-08-13,4.84,24,7,52,048017LTN6635
42322265,Loft in Florence · ★4.86 · 1 bedroom · 2 beds · 1 bath,336501008,Daniela,,Isolotto Legnaia,43.77239,11.2265,Entire home/apt,140,2,7,2023-09-10,0.57,1,335,6,
42323809,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,64768636,Benedetta,,Gavinana Galluzzo,43.74564,11.214,Entire home/apt,90,2,0,,,1,0,0,
42343697,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,23904874,Edoardo E Michela,,Gavinana Galluzzo,43.75358,11.28654,Entire home/apt,94,30,1,2022-09-30,0.09,193,219,1,
42349259,Condo in Florence · ★5.0 · 3 bedrooms · 3 beds · 2 baths,319520209,Residenze Ristori,,Centro Storico,43.76958,11.25372,Entire home/apt,355,2,28,2023-09-10,5.19,2,213,28,
42357388,Rental unit in Florence · 2 bedrooms · 2 beds · 1 bath,34525220,Giorgio,,Centro Storico,43.77625,11.25123,Entire home/apt,123,2,1,2022-07-29,0.07,12,0,0,
42379931,Rental unit in Florence · ★4.38 · 2 bedrooms · 4 beds · 2 baths,63844698,WineApartmentsFlorence,,Centro Storico,43.76918,11.25731,Entire home/apt,547,1,24,2023-08-22,0.93,27,337,6,
42382798,Rental unit in Florence · ★4.33 · 1 bedroom · 2 shared baths,9137092,Silvia,,Centro Storico,43.77033,11.26205,Private room,58,3,6,2023-08-13,1.59,11,143,6,
42395997,Rental unit in Florence · ★4.78 · 2 bedrooms · 2 beds · 2 baths,313712748,Grand Hotel Baglioni,,Centro Storico,43.77109,11.24097,Entire home/apt,242,3,183,2023-08-06,6.55,5,262,57,
42419697,Rental unit in Florence · ★4.79 · 2 bedrooms · 3 beds · 1 bath,337657841,HouseFlo,,Centro Storico,43.76802,11.25953,Entire home/apt,141,3,78,2023-08-28,2.08,1,274,21,048017LTI4176
42428389,Rental unit in Florence · ★4.98 · 1 bedroom · 1 bed · 1 bath,29375646,Irene,,Centro Storico,43.76534,11.26083,Entire home/apt,154,3,51,2023-08-01,2.13,4,206,35,
42432621,Rental unit in Florence · ★4.92 · 2 bedrooms · 2 beds · 1 bath,337765151,Camilla,,Isolotto Legnaia,43.771832,11.2347,Entire home/apt,194,2,13,2023-05-01,0.63,1,255,9,
42433365,Rental unit in Florence · ★4.93 · 1 bedroom · 3 beds · 1.5 baths,28095420,Eleonora,,Centro Storico,43.77006,11.25687,Entire home/apt,110,1,218,2023-09-06,7.75,2,128,113,
42441852,Rental unit in Florence · ★4.82 · 1 bedroom · 1 bed · 1 bath,4198260,Erik,,Centro Storico,43.7578,11.24088,Entire home/apt,140,2,17,2023-05-20,0.46,1,328,4,
42442643,Rental unit in Florence · 5 bedrooms · 5 beds · 3 baths,337863814,Luca,,Centro Storico,43.77581,11.25586,Entire home/apt,200,1,0,,,1,0,0,
42446886,Rental unit in Florence · ★5.0 · 1 bedroom · 3 beds · 1 bath,30211133,Leonardo,,Centro Storico,43.76785,11.25895,Entire home/apt,145,2,43,2023-07-03,1.13,2,194,14,048017LTN5817
42449063,Rental unit in Florence · ★4.40 · 1 bedroom · 1 bed · 1 bath,7855880,☀️ Lore,,Centro Storico,43.76804,11.26571,Entire home/apt,76,2,5,2023-06-24,0.21,4,237,2,
42449397,Rental unit in Florence · ★4.80 · 1 bedroom · 2 beds · 1 bath,27766253,Laura,,Centro Storico,43.77043,11.26468,Entire home/apt,140,3,55,2023-08-17,1.38,8,237,31,
42464513,Condo in Florence · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,83588581,Matilde,,Isolotto Legnaia,43.771824,11.234643,Private room,53,1,164,2023-09-11,4.53,1,36,80,048017LTN5558
42480774,Rental unit in Florence · 1 bedroom · 2 beds · 1 bath,333382761,Villa Lucrezia,,Centro Storico,43.78454,11.22774,Entire home/apt,60,1,0,,,2,0,0,
42495036,Rental unit in Florence · ★4.73 · 3 bedrooms · 3 beds · 3.5 baths,258015049,Alkan,,Centro Storico,43.76684,11.24987,Entire home/apt,260,3,11,2023-07-12,0.26,1,147,4,
42502640,Rental unit in Florence · ★4.94 · 2 bedrooms · 2 beds · 2 baths,338474873,Gisella,,Centro Storico,43.7763584,11.2549661,Entire home/apt,140,3,16,2023-09-11,1.88,1,143,16,048017LTN8324
42506310,Condo in Florence · 1 bedroom · 2 beds · 1 private bath,29352995,Joeun,,Centro Storico,43.77837,11.24913,Private room,23,1,0,,,3,0,0,
42506406,Vacation home in Florence · 1 bedroom · 2 beds · 1 bath,28732349,Massimo,,Centro Storico,43.7685905,11.242581,Entire home/apt,300,2,0,,,1,176,0,
42523360,Rental unit in Florence · ★4.63 · 3 bedrooms · 6 beds · 2.5 baths,23904874,Edoardo E Michela,,Centro Storico,43.76707,11.24826,Entire home/apt,378,1,115,2023-09-05,2.66,193,259,67,
42524321,Bed and breakfast in Florence · 1 bedroom · 4 beds · 1 private bath,447290082,Davide,,Centro Storico,43.7818,11.25575,Private room,60,2,0,,,4,262,0,
42528089,Rental unit in Florence · ★4.77 · 1 bedroom · 2 beds · 1 bath,16651502,Stefania,,Centro Storico,43.76749,11.25294,Entire home/apt,164,3,64,2023-09-08,2.44,12,259,30,
42539184,Rental unit in Coverciano · 1 bedroom · 1 bed · 1 bath,338815457,Amedeo,,Campo di Marte,43.7767,11.30733,Entire home/apt,149,1,0,,,1,0,0,
42556987,Rental unit in Florence · ★4.75 · 2 bedrooms · 2 beds · 2 baths,338983522,Gunilla,,Centro Storico,43.77028,11.24555,Entire home/apt,132,2,79,2023-08-14,2.07,1,119,39,048017LTN5747
42557485,Rental unit in Florence · ★4.60 · 2 bedrooms · 2 beds · 2 baths,38651812,Italy,,Centro Storico,43.77092,11.24101,Entire home/apt,387,1,5,2022-12-25,0.29,15,113,2,048017LTI8845
42562664,Rental unit in Florence · ★4.83 · 1 bedroom · 2 beds · 1 bath,338934339,Lucia,,Centro Storico,43.7667,11.24587,Entire home/apt,139,2,35,2023-07-23,0.82,1,296,20,048017LTN5770
42562877,Hotel in Florence · 1 bedroom · 1 bed · 1 private bath,223490152,Hotel,,Centro Storico,43.77366,11.26927,Private room,72,1,0,,,10,2,0,
42575714,Condo in Florence · 1 bedroom · 2 beds · 1 private bath,29352995,Joeun,,Centro Storico,43.77894,11.24894,Private room,22,1,0,,,3,0,0,
42578375,Rental unit in Florence · ★4.91 · 2 bedrooms · 2 beds · 2 baths,4263546,Chiara,,Centro Storico,43.77511,11.25357,Entire home/apt,279,2,202,2023-09-11,5.33,22,191,84,
42581309,Condo in Florence · ★4.40 · 2 bedrooms · 3 beds · 2 baths,31584432,Tommaso,,Centro Storico,43.7683,11.25146,Entire home/apt,160,2,15,2023-06-23,0.65,5,315,8,
42596768,Hotel in Florence · ★4.83 · 1 bedroom · 1 bed · 1.5 baths,223490152,Hotel,,Centro Storico,43.77366,11.26927,Private room,77,1,6,2023-05-04,0.36,10,0,3,
42596845,Rental unit in Florence · ★4.56 · 1 bedroom · 1 bed · 1 bath,7855880,☀️ Lore,,Centro Storico,43.76967,11.26429,Entire home/apt,76,2,34,2023-08-30,1.33,4,237,31,
42597010,Hotel in Florence · 1 bedroom · 2 beds · 1 private bath,223490152,Hotel,,Centro Storico,43.77366,11.26927,Private room,110,1,0,,,10,1,0,
42597292,Hotel in Florence · 1 bedroom · 4 beds · 1 private bath,223490152,Hotel,,Centro Storico,43.77366,11.26927,Private room,133,1,0,,,10,0,0,
42597484,Hotel in Florence · 1 bedroom · 4 beds · 1.5 baths,223490152,Hotel,,Centro Storico,43.77366,11.26927,Private room,171,1,0,,,10,18,0,
42597696,Hotel in Florence · 1 bedroom · 1 bed · 1 private bath,223490152,Hotel,,Centro Storico,43.77366,11.26927,Private room,103,1,1,2021-09-15,0.04,10,1,0,
42599234,Rental unit in Florence · ★4.81 · 1 bedroom · 2 beds · 2 baths,25875811,Enrico,,Campo di Marte,43.76741,11.27532,Entire home/apt,90,3,21,2023-09-08,1.86,2,240,21,FI006075
42605120,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,34127,Stefano,,Centro Storico,43.77052,11.2661,Entire home/apt,100,2,0,,,1,142,0,
42614886,Bed and breakfast in Florence · 1 bedroom · 1 bed · 1 private bath,447290082,Davide,,Rifredi,43.78356,11.25579,Private room,50,2,1,2023-08-26,1,4,296,1,
42619399,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,339509625,Florence Art Apartments,,Centro Storico,43.76778,11.25933,Entire home/apt,192,2,1,2022-09-11,0.08,18,229,0,
42633712,Rental unit in Florence · Studio · 2 beds · 1 bath,339509625,Florence Art Apartments,,Centro Storico,43.76778,11.25933,Entire home/apt,272,2,0,,,18,220,0,
42657905,Rental unit in Florence · ★4.88 · 2 bedrooms · 2 beds · 1 bath,1738952,Manfredi,,Isolotto Legnaia,43.77074,11.24047,Entire home/apt,130,2,34,2023-08-19,2.51,2,310,31,
42678350,Rental unit in Florence · 2 bedrooms · 2 beds · 2 baths,124247941,Luciano Nicola,,Centro Storico,43.76862,11.25929,Entire home/apt,766,5,0,,,3,307,0,
42678709,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,124247941,Luciano Nicola,,Centro Storico,43.7676,11.25699,Entire home/apt,297,2,0,,,3,278,0,
42682515,Rental unit in Florence · ★4.87 · 2 bedrooms · 3 beds · 2 baths,214620458,Louise,,Centro Storico,43.77032,11.26474,Entire home/apt,286,2,23,2023-08-17,1.59,1,328,18,
42728947,Loft in Florence · ★4.32 · 1 bedroom · 2 beds · 1 bath,96122546,Welcome To Our Holiday Homes,,Rifredi,43.79456,11.24138,Entire home/apt,84,2,19,2023-07-09,0.50,92,148,5,
42729884,Rental unit in Florence · ★4.67 · Studio · 2 beds · 1 bath,19572230,Sara,,Centro Storico,43.75927,11.23915,Entire home/apt,110,2,6,2023-05-28,0.51,1,0,6,
42735259,Rental unit in Florence · ★4.53 · 1 bedroom · 1 bed · 1 bath,15169182,Angelo,,Centro Storico,43.76785,11.26006,Entire home/apt,66,2,15,2023-08-01,0.38,1,0,11,
42749590,Rental unit in Florence · 2 bedrooms · 5 beds · 2 baths,155129923,Roberto&Elena,,Centro Storico,43.77032,11.24913,Entire home/apt,350,1,0,,,10,287,0,
42750078,Rental unit in Florence · ★4.33 · 1 bedroom · 3 beds · 1 bath,155129923,Roberto&Elena,,Centro Storico,43.76921,11.25492,Entire home/apt,1255,1,3,2023-08-26,1.27,10,222,3,
42756834,Condo in Florence · ★4.63 · 1 bedroom · 1 bed · 1 bath,340510307,Yasmine,,Campo di Marte,43.78478,11.26781,Entire home/apt,80,3,8,2022-10-01,0.55,1,0,3,C.I.R. in base all’ art 70 legge reg 86/2016 è: 048017LTN7319
42757039,Rental unit in Florence · ★4.97 · 1 bedroom · 2 beds · 1 bath,45886417,Stefano,,Gavinana Galluzzo,43.73493,11.23085,Entire home/apt,109,2,37,2023-09-04,0.99,1,127,18,
42765379,Rental unit in Florence · ★4.57 · 1 bedroom · 2 beds · 1 bath,159970627,Novasol,,Centro Storico,43.7764898,11.2625886,Entire home/apt,304,1,7,2023-08-14,1.11,1,298,7,
42778456,Rental unit in Florence · 1 bedroom · 2 beds · 1 shared bath,158969757,Valentina,,Campo di Marte,43.77398,11.29306,Private room,10,29,0,,,12,110,0,
42790361,Rental unit in Florence · ★5.0 · 1 bedroom · 2 beds · 1 bath,288663181,Elina,,Centro Storico,43.77821,11.24545,Entire home/apt,150,2,5,2023-04-30,0.13,7,10,1,
42821428,Rental unit in Florence · ★4.79 · 1 bedroom · 1 bed · 1 bath,341062210,Viola,,Centro Storico,43.77534,11.25383,Entire home/apt,69,2,120,2023-09-13,3.00,1,98,71,
42871099,Rental unit in Florence · ★3.90 · 1 bedroom · 2 beds · 1 bath,96122546,Welcome To Our Holiday Homes,,Centro Storico,43.76501,11.25746,Entire home/apt,100,2,69,2023-08-30,1.83,92,139,39,
42934286,Home in Florence · ★5.0 · 2 bedrooms · 3 beds · 1 bath,216423396,Giulia,,Centro Storico,43.779,11.25603,Entire home/apt,75,2,39,2023-07-27,1.49,2,70,21,
42953971,Condo in Florence · 1 bedroom · 1 bed · 1 bath,136600836,Sandro,,Centro Storico,43.77015,11.26019,Entire home/apt,50,30,0,,,1,97,0,
42968933,Rental unit in Florence · ★5.0 · 1 bedroom · 2 beds · 1 private bath,90433295,Emanuele,,Centro Storico,43.77565002441406,11.239557266235352,Private room,100,1,6,2022-11-25,0.23,4,103,2,
42969088,Rental unit in Florence · ★4.71 · 1 bedroom · 1 bed · 1 private bath,90433295,Emanuele,,Centro Storico,43.77565002441406,11.239557266235352,Private room,93,1,7,2023-06-19,0.26,4,172,1,
42969174,Rental unit in Florence · 1 bedroom · 1 bed · 1 private bath,90433295,Emanuele,,Centro Storico,43.77565002441406,11.239557266235352,Private room,93,1,2,2022-07-27,0.08,4,174,0,
42994577,Loft in Florence · ★4.94 · 1 bedroom · 1 bed · 1 bath,62060094,Federica,,Centro Storico,43.775993,11.255678,Entire home/apt,120,3,33,2023-09-10,0.85,1,109,21,
43007474,Bed and breakfast in Florence · ★4.87 · 1 bedroom · 2 beds · 1 private bath,7147408,Luigi,,Isolotto Legnaia,43.77138,11.23261,Private room,109,1,112,2023-09-09,4.40,6,155,77,
43007730,Bed and breakfast in Florence · ★4.91 · 1 bedroom · 1 bed · 1 private bath,7147408,Luigi,,Isolotto Legnaia,43.77347,11.23258,Private room,99,1,44,2023-09-09,1.72,6,158,34,
43059272,Rental unit in Florence · ★4.81 · 2 bedrooms · 2 beds · 2.5 baths,2297904,Tommaso,,Centro Storico,43.76915,11.24598,Entire home/apt,365,1,77,2023-08-28,2.01,8,287,48,
43076036,Rental unit in Florence · ★4.65 · 1 bedroom · 2 beds · 1 bath,129746847,Irene,,Centro Storico,43.77767,11.25499,Entire home/apt,85,2,55,2023-09-13,3.48,3,112,39,
43141654,Rental unit in Florence · 2 bedrooms · 4 beds · 2 baths,343459512,Angela,,Rifredi,43.79818,11.23706,Entire home/apt,110,1,0,,,1,0,0,
43162224,Rental unit in Florence · 1 bedroom · 2 beds · 1 bath,1280806,Maria Cristina,,Centro Storico,43.77433,11.24162,Entire home/apt,100,30,0,,,17,0,0,
43183149,Rental unit in Florence · ★4.75 · 1 bedroom · 2 beds · 1.5 baths,24321628,Barbara,,Centro Storico,43.76666,11.24865,Entire home/apt,70,1,12,2023-06-15,0.78,18,77,8,048017LTN5407
43185209,Home in Florence · ★5.0 · 2 bedrooms · 2 beds · 1 bath,174222711,Federica,,Campo di Marte,43.77884,11.28965,Entire home/apt,80,1,9,2023-07-24,2.45,1,286,9,
43185790,Rental unit in Florence · 2 bedrooms · 3 beds · 2 baths,10990422,Giuseppe-Tuscany Holiday Rent Manag,,Centro Storico,43.7701,11.26471,Entire home/apt,228,28,0,,,7,119,0,
43186027,Rental unit in Florence · 2 bedrooms · 2 beds · 2 baths,10990422,Giuseppe-Tuscany Holiday Rent Manag,,Centro Storico,43.77247,11.26518,Entire home/apt,252,3,0,,,7,221,0,
43192429,Rental unit in Florence · 2 bedrooms · 3 beds · 3 baths,10990422,Giuseppe-Tuscany Holiday Rent Manag,,Centro Storico,43.76628,11.25592,Entire home/apt,350,3,0,,,7,225,0,
